wavelength,flux
9362.777628,2.117404e-15
9365.732251,1.920296e-15
9368.686874,1.996145e-15
9371.641498,1.975055e-15
9374.596121,1.852369e-15
9377.550744,1.710304e-15
9380.505367,1.634792e-15
9383.459991,1.832308e-15
9386.414614,2.247448e-15
9389.369237,2.641367e-15
9392.32386,2.887683e-15
9395.278483,2.993387e-15
9398.233107,3.132128e-15
9401.18773,3.364918e-15
9404.142353,3.40753e-15
9407.096976,3.291869e-15
9410.0516,3.194239e-15
9413.006223,3.047963e-15
9415.960846,2.798926e-15
9418.915469,2.435699e-15
9421.870092,2.095549e-15
9424.824716,1.8668e-15
9427.779339,1.783164e-15
9430.733962,1.803519e-15
9433.688585,1.898253e-15
9436.643209,2.043818e-15
9439.597832,2.04359e-15
9442.552455,2.093592e-15
9445.507078,2.483267e-15
9448.461701,2.779789e-15
9451.416325,2.755347e-15
9454.370948,2.639085e-15
9457.325571,2.34759e-15
9460.280194,1.940404e-15
9463.234818,1.701343e-15
9466.189441,1.799895e-15
9469.144064,1.968971e-15
9472.098687,1.927768e-15
9475.05331,1.931108e-15
9478.007934,2.030851e-15
9480.962557,2.150321e-15
9483.91718,2.461984e-15
9486.871803,2.709532e-15
9489.826427,2.595864e-15
9492.78105,2.43952e-15
9495.735673,2.514041e-15
9498.690296,2.674363e-15
9501.644919,2.70567e-15
9504.599543,2.593497e-15
9507.554166,2.427073e-15
9510.508789,2.243723e-15
9513.463412,2.080514e-15
9516.418036,1.960451e-15
9519.372659,1.813424e-15
9522.327282,1.776038e-15
9525.281905,2.142479e-15
9528.236528,2.615642e-15
9531.191152,2.727364e-15
9534.145775,2.803889e-15
9537.100398,3.050589e-15
9540.055021,3.109789e-15
9543.009645,3.022632e-15
9545.964268,2.87158e-15
9548.918891,2.544369e-15
9551.873514,2.319684e-15
9554.828137,2.169857e-15
9557.782761,1.953238e-15
9560.737384,1.981246e-15
9563.692007,2.184979e-15
9566.64663,2.206857e-15
9569.601254,2.093757e-15
9572.555877,2.156469e-15
9575.5105,2.599409e-15
9578.465123,2.985352e-15
9581.419746,2.957227e-15
9584.37437,2.812054e-15
9587.328993,2.79646e-15
9590.283616,2.842089e-15
9593.238239,2.775302e-15
9596.192863,2.619749e-15
9599.147486,2.505268e-15
9602.102109,2.285817e-15
9605.056732,2.188852e-15
9608.011355,2.304784e-15
9610.965979,2.250991e-15
9613.920602,2.150269e-15
9616.875225,2.386731e-15
9619.829848,2.744224e-15
9622.784472,2.981874e-15
9625.739095,3.116928e-15
9628.693718,3.197741e-15
9631.648341,3.340707e-15
9634.602964,3.20111e-15
9637.557588,2.843739e-15
9640.512211,2.764551e-15
9643.466834,2.690929e-15
9646.421457,2.468921e-15
9649.376081,2.253877e-15
9652.330704,2.075131e-15
9655.285327,2.143618e-15
9658.23995,2.373278e-15
9661.194573,2.566575e-15
9664.149197,2.789591e-15
9667.10382,2.917466e-15
9670.058443,3.143381e-15
9673.013066,3.670761e-15
9675.96769,3.993971e-15
9678.922313,3.910705e-15
9681.876936,3.61457e-15
9684.831559,3.382412e-15
9687.786182,3.17219e-15
9690.740806,2.789419e-15
9693.695429,2.539701e-15
9696.650052,2.464342e-15
9699.604675,2.295522e-15
9702.559299,2.181436e-15
9705.513922,2.243328e-15
9708.468545,2.353087e-15
9711.423168,2.447839e-15
9714.377791,2.715792e-15
9717.332415,3.242909e-15
9720.287038,3.726514e-15
9723.241661,3.807497e-15
9726.196284,3.579237e-15
9729.150908,3.398078e-15
9732.105531,3.226814e-15
9735.060154,2.893757e-15
9738.014777,2.592626e-15
9740.9694,2.465843e-15
9743.924024,2.362872e-15
9746.878647,2.184079e-15
9749.83327,2.095735e-15
9752.787893,2.182766e-15
9755.742517,2.26601e-15
9758.69714,2.322008e-15
9761.651763,2.331413e-15
9764.606386,2.438295e-15
9767.561009,2.728431e-15
9770.515633,2.979074e-15
9773.470256,3.145285e-15
9776.424879,3.133974e-15
9779.379502,3.013748e-15
9782.334126,3.058665e-15
9785.288749,2.936626e-15
9788.243372,2.449159e-15
9791.197995,2.156107e-15
9794.152618,2.137921e-15
9797.107242,2.03529e-15
9800.061865,1.954736e-15
9803.016488,2.079664e-15
9805.971111,2.309342e-15
9808.925735,2.461886e-15
9811.880358,2.447573e-15
9814.834981,2.435062e-15
9817.789604,2.637923e-15
9820.744227,3.005476e-15
9823.698851,3.258634e-15
9826.653474,3.279982e-15
9829.608097,3.149015e-15
9832.56272,2.891325e-15
9835.517344,2.628426e-15
9838.471967,2.544112e-15
9841.42659,2.557609e-15
9844.381213,2.518781e-15
9847.335836,2.513458e-15
9850.29046,2.579341e-15
9853.245083,2.479248e-15
9856.199706,2.348659e-15
9859.154329,2.716636e-15
9862.108953,3.278428e-15
9865.063576,3.374263e-15
9868.018199,3.311336e-15
9870.972822,3.46201e-15
9873.927445,3.7143e-15
9876.882069,3.894733e-15
9879.836692,3.851534e-15
9882.791315,3.703989e-15
9885.745938,3.648211e-15
9888.700562,3.615908e-15
9891.655185,3.48256e-15
9894.609808,3.276998e-15
9897.564431,3.281994e-15
9900.519054,3.368045e-15
9903.473678,3.285375e-15
9906.428301,3.277317e-15
9909.382924,3.495497e-15
9912.337547,3.734494e-15
9915.292171,3.880602e-15
9918.246794,3.992721e-15
9921.201417,4.206649e-15
9924.15604,4.333942e-15
9927.110663,4.40819e-15
9930.065287,4.63913e-15
9933.01991,4.84298e-15
9935.974533,4.640717e-15
9938.929156,4.280341e-15
9941.88378,4.208833e-15
9944.838403,4.193391e-15
9947.793026,4.097426e-15
9950.747649,4.165813e-15
9953.702272,4.302439e-15
9956.656896,4.408173e-15
9959.611519,4.524484e-15
9962.566142,4.528064e-15
9965.520765,4.545013e-15
9968.475389,4.731611e-15
9971.430012,4.899412e-15
9974.384635,5.004079e-15
9977.339258,5.185858e-15
9980.293881,5.214191e-15
9983.248505,4.93083e-15
9986.203128,4.83098e-15
9989.157751,5.005483e-15
9992.112374,4.938308e-15
9995.066998,4.731715e-15
9998.021621,4.677329e-15
10000.97624,4.723395e-15
10003.93087,4.812603e-15
10006.88549,4.895783e-15
10009.84011,4.9928e-15
10012.79474,5.081603e-15
10015.74936,5.182187e-15
10018.70398,5.288981e-15
10021.65861,5.265435e-15
10024.61323,5.199415e-15
10027.56785,5.317581e-15
10030.52248,5.496592e-15
10033.4771,5.478939e-15
10036.43172,5.363742e-15
10039.38635,5.299607e-15
10042.34097,5.211986e-15
10045.29559,5.306622e-15
10048.25022,5.411561e-15
10051.20484,5.23231e-15
10054.15946,5.140435e-15
10057.11409,5.210587e-15
10060.06871,5.228672e-15
10063.02333,5.385957e-15
10065.97795,5.517749e-15
10068.93258,5.429192e-15
10071.8872,5.47168e-15
10074.84182,5.588376e-15
10077.79645,5.612919e-15
10080.75107,5.720293e-15
10083.70569,5.857616e-15
10086.66032,5.87024e-15
10089.61494,5.724382e-15
10092.56956,5.50946e-15
10095.52419,5.406544e-15
10098.47881,5.433608e-15
10101.43343,5.544244e-15
10104.38806,5.745532e-15
10107.34268,5.815203e-15
10110.2973,5.578392e-15
10113.25193,5.404142e-15
10116.20655,5.543391e-15
10119.16117,5.671037e-15
10122.1158,5.70611e-15
10125.07042,5.70519e-15
10128.02504,5.652795e-15
10130.97967,5.771987e-15
10133.93429,5.888828e-15
10136.88891,5.77876e-15
10139.84354,5.688759e-15
10142.79816,5.680256e-15
10145.75278,5.559235e-15
10148.70741,5.521004e-15
10151.66203,5.695873e-15
10154.61665,5.661563e-15
10157.57127,5.447331e-15
10160.5259,5.417312e-15
10163.48052,5.545607e-15
10166.43514,5.706773e-15
10169.38977,5.832806e-15
10172.34439,5.819006e-15
10175.29901,5.76878e-15
10178.25364,5.828158e-15
10181.20826,5.844723e-15
10184.16288,5.802356e-15
10187.11751,5.820674e-15
10190.07213,5.767506e-15
10193.02675,5.695422e-15
10195.98138,5.674364e-15
10198.936,5.611634e-15
10201.89062,5.497213e-15
10204.84525,5.481528e-15
10207.79987,5.674728e-15
